Municipio,Cód. IBGE,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Terezópolis De Goiás,522119,GO,Centro-Oeste,BUTANTAN/SINOVAC,1584,946,638
Terezópolis De Goiás,522119,GO,Centro-Oeste,PFIZER/BIONTECH,1501,1499,2
Terezópolis De Goiás,522119,GO,Centro-Oeste,JANSSEN,136,0,0
Terra Alta,150796,PA,Norte,FIOCRUZ/ASTRAZENECA,3836,3231,605
Terra Alta,150796,PA,Norte,BUTANTAN/SINOVAC,2397,1430,967
Terra Alta,150796,PA,Norte,JANSSEN,231,0,0
Terra Boa,412720,PR,Sul,FIOCRUZ/ASTRAZENECA,6660,4999,1661
Terra Boa,412720,PR,Sul,BUTANTAN/SINOVAC,4711,2604,2107
Terra Boa,412720,PR,Sul,PFIZER/BIONTECH,2090,2088,2
Terra Boa,412720,PR,Sul,JANSSEN,454,0,0
Terra De Areia,432143,RS,Sul,FIOCRUZ/ASTRAZENECA,5712,3412,2300
Terra De Areia,432143,RS,Sul,BUTANTAN/SINOVAC,3991,2386,1605
Terra De Areia,432143,RS,Sul,PFIZER/BIONTECH,1824,1697,127
Terra De Areia,432143,RS,Sul,JANSSEN,257,0,0
Terra Nova,261520,PE,Nordeste,FIOCRUZ/ASTRAZENECA,4286,2595,1691
Terra Nova,261520,PE,Nordeste,BUTANTAN/SINOVAC,2452,1353,1099
Terra Nova,261520,PE,Nordeste,PFIZER/BIONTECH,2113,2031,82
Terra Nova,261520,PE,Nordeste,JANSSEN,95,0,0
Terra Nova,293170,BA,Nordeste,FIOCRUZ/ASTRAZENECA,5134,3525,1609
Terra Nova,293170,BA,Nordeste,BUTANTAN/SINOVAC,3808,2258,1550
Terra Nova,293170,BA,Nordeste,PFIZER/BIONTECH,2413,2160,253
Terra Nova,293170,BA,Nordeste,JANSSEN,155,0,0
Terra Nova Do Norte,510805,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,4634,3112,1522
Terra Nova Do Norte,510805,MT,Centro-Oeste,BUTANTAN/SINOVAC,2538,1374,1164
Terra Nova Do Norte,510805,MT,Centro-Oeste,PFIZER/BIONTECH,1413,1413,0
Terra Nova Do Norte,510805,MT,Centro-Oeste,JANSSEN,209,0,0
Terra Rica,412730,PR,Sul,FIOCRUZ/ASTRAZENECA,8743,5943,2800
Terra Rica,412730,PR,Sul,BUTANTAN/SINOVAC,5107,2705,2402
Terra Rica,412730,PR,Sul,PFIZER/BIONTECH,2068,2057,11
Terra Rica,412730,PR,Sul,JANSSEN,419,0,0
Terra Roxa,355440,SP,Sudeste,FIOCRUZ/ASTRAZENECA,4835,2739,2096
Terra Roxa,355440,SP,Sudeste,BUTANTAN/SINOVAC,4230,2214,2016
Terra Roxa,355440,SP,Sudeste,PFIZER/BIONTECH,1319,1297,22
Terra Roxa,355440,SP,Sudeste,JANSSEN,243,0,0
Terra Roxa,412740,PR,Sul,FIOCRUZ/ASTRAZENECA,8664,5322,3342
Terra Roxa,412740,PR,Sul,BUTANTAN/SINOVAC,6414,3551,2863
Terra Roxa,412740,PR,Sul,PFIZER/BIONTECH,2951,2949,2
Terra Roxa,412740,PR,Sul,JANSSEN,300,0,0
Terra Santa,150797,PA,Norte,FIOCRUZ/ASTRAZENECA,7494,4890,2604
Terra Santa,150797,PA,Norte,BUTANTAN/SINOVAC,3040,2470,570
Terra Santa,150797,PA,Norte,JANSSEN,324,0,0
Tesouro,510810,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1495,1193,302
Tesouro,510810,MT,Centro-Oeste,BUTANTAN/SINOVAC,1205,617,588
Tesouro,510810,MT,Centro-Oeste,PFIZER/BIONTECH,325,322,3
Tesouro,510810,MT,Centro-Oeste,JANSSEN,100,0,0
Teutônia,432145,RS,Sul,FIOCRUZ/ASTRAZENECA,14866,9572,5294
Teutônia,432145,RS,Sul,BUTANTAN/SINOVAC,10395,6016,4379
Teutônia,432145,RS,Sul,PFIZER/BIONTECH,6324,5985,339
Teutônia,432145,RS,Sul,JANSSEN,820,0,0
Theobroma,110160,RO,Norte,FIOCRUZ/ASTRAZENECA,3608,2377,1231
Theobroma,110160,RO,Norte,BUTANTAN/SINOVAC,2959,1616,1343
Theobroma,110160,RO,Norte,PFIZER/BIONTECH,2069,2052,17
Theobroma,110160,RO,Norte,JANSSEN,195,0,0
Tianguá,231340,CE,Nordeste,BUTANTAN/SINOVAC,18016,11275,6741
Tianguá,231340,CE,Nordeste,FIOCRUZ/ASTRAZENECA,17476,13032,4444
Tianguá,231340,CE,Nordeste,PFIZER/BIONTECH,9800,9765,35
Tianguá,231340,CE,Nordeste,JANSSEN,1396,0,0
Tibagi,412750,PR,Sul,FIOCRUZ/ASTRAZENECA,8036,6125,1911
Tibagi,412750,PR,Sul,BUTANTAN/SINOVAC,5486,3065,2421
Tibagi,412750,PR,Sul,PFIZER/BIONTECH,2932,2929,3
Tibagi,412750,PR,Sul,JANSSEN,601,0,0
Tibau,241105,RN,Nordeste,FIOCRUZ/ASTRAZENECA,1904,1419,485
Tibau,241105,RN,Nordeste,BUTANTAN/SINOVAC,1735,1067,668
Tibau,241105,RN,Nordeste,PFIZER/BIONTECH,995,977,18
Tibau,241105,RN,Nordeste,JANSSEN,67,0,0
Tibau Do Sul,241420,RN,Nordeste,FIOCRUZ/ASTRAZENECA,5724,4378,1346
Tibau Do Sul,241420,RN,Nordeste,BUTANTAN/SINOVAC,3065,1732,1333
Tibau Do Sul,241420,RN,Nordeste,PFIZER/BIONTECH,2280,2162,118
Tibau Do Sul,241420,RN,Nordeste,JANSSEN,154,0,0
Tietê,355450,SP,Sudeste,BUTANTAN/SINOVAC,19604,10754,8850
Tietê,355450,SP,Sudeste,FIOCRUZ/ASTRAZENECA,17697,12499,5198
Tietê,355450,SP,Sudeste,PFIZER/BIONTECH,6259,6257,2
Tietê,355450,SP,Sudeste,JANSSEN,1108,0,0
Tigrinhos,421795,SC,Sul,FIOCRUZ/ASTRAZENECA,1196,692,504
Tigrinhos,421795,SC,Sul,BUTANTAN/SINOVAC,552,307,245
Tigrinhos,421795,SC,Sul,PFIZER/BIONTECH,342,341,1
Tigrinhos,421795,SC,Sul,JANSSEN,62,0,0
Tijucas,421800,SC,Sul,FIOCRUZ/ASTRAZENECA,15692,10974,4718
Tijucas,421800,SC,Sul,BUTANTAN/SINOVAC,9489,5123,4366
Tijucas,421800,SC,Sul,PFIZER/BIONTECH,7257,7251,6
Tijucas,421800,SC,Sul,JANSSEN,1285,0,0
Tijucas Do Sul,412760,PR,Sul,FIOCRUZ/ASTRAZENECA,8330,5310,3020
Tijucas Do Sul,412760,PR,Sul,BUTANTAN/SINOVAC,4806,2721,2085
Tijucas Do Sul,412760,PR,Sul,PFIZER/BIONTECH,3003,2992,11
Tijucas Do Sul,412760,PR,Sul,JANSSEN,552,0,0
Timbaúba,261530,PE,Nordeste,FIOCRUZ/ASTRAZENECA,22324,15017,7307
Timbaúba,261530,PE,Nordeste,BUTANTAN/SINOVAC,11848,6668,5180
Timbaúba,261530,PE,Nordeste,PFIZER/BIONTECH,9382,9150,232
Timbaúba,261530,PE,Nordeste,JANSSEN,452,0,0
Timbaúba Dos Batistas,241430,RN,Nordeste,FIOCRUZ/ASTRAZENECA,1239,786,453
Timbaúba Dos Batistas,241430,RN,Nordeste,BUTANTAN/SINOVAC,902,523,379
Timbaúba Dos Batistas,241430,RN,Nordeste,PFIZER/BIONTECH,373,363,10
Timbaúba Dos Batistas,241430,RN,Nordeste,JANSSEN,44,0,0
Timbé Do Sul,421810,SC,Sul,FIOCRUZ/ASTRAZENECA,2737,1682,1055
Timbé Do Sul,421810,SC,Sul,BUTANTAN/SINOVAC,1656,869,787
Timbé Do Sul,421810,SC,Sul,PFIZER/BIONTECH,785,781,4
Timbé Do Sul,421810,SC,Sul,JANSSEN,177,0,0
Timbiras,211210,MA,Nordeste,FIOCRUZ/ASTRAZENECA,8135,5795,2340
Timbiras,211210,MA,Nordeste,BUTANTAN/SINOVAC,6472,3560,2912
Timbiras,211210,MA,Nordeste,PFIZER/BIONTECH,1707,1707,0
Timbiras,211210,MA,Nordeste,JANSSEN,238,0,0
Timbó,421820,SC,Sul,FIOCRUZ/ASTRAZENECA,22620,14399,8221
Timbó,421820,SC,Sul,BUTANTAN/SINOVAC,13236,7121,6115
Timbó,421820,SC,Sul,PFIZER/BIONTECH,9147,9138,9
Timbó,421820,SC,Sul,JANSSEN,1668,0,0
Timbó Grande,421825,SC,Sul,FIOCRUZ/ASTRAZENECA,3266,2207,1059
Timbó Grande,421825,SC,Sul,BUTANTAN/SINOVAC,1389,803,586
Timbó Grande,421825,SC,Sul,PFIZER/BIONTECH,997,995,2
Timbó Grande,421825,SC,Sul,JANSSEN,253,0,0
Timburi,355460,SP,Sudeste,FIOCRUZ/ASTRAZENECA,1668,1030,638
Timburi,355460,SP,Sudeste,BUTANTAN/SINOVAC,1345,738,607
Timburi,355460,SP,Sudeste,PFIZER/BIONTECH,389,389,0
Timburi,355460,SP,Sudeste,JANSSEN,39,0,0
Timon,211220,MA,Nordeste,FIOCRUZ/ASTRAZENECA,53250,35893,17357
Timon,211220,MA,Nordeste,PFIZER/BIONTECH,34511,34270,241
Timon,211220,MA,Nordeste,BUTANTAN/SINOVAC,29703,17012,12691
Timon,211220,MA,Nordeste,JANSSEN,1306,0,0
Timóteo,316870,MG,Sudeste,FIOCRUZ/ASTRAZENECA,33926,23679,10247
Timóteo,316870,MG,Sudeste,BUTANTAN/SINOVAC,23893,13651,10242
Timóteo,316870,MG,Sudeste,PFIZER/BIONTECH,18065,16599,1466
Timóteo,316870,MG,Sudeste,JANSSEN,1574,0,0
Tio Hugo,432146,RS,Sul,FIOCRUZ/ASTRAZENECA,1597,1003,594
Tio Hugo,432146,RS,Sul,BUTANTAN/SINOVAC,1264,688,576
Tio Hugo,432146,RS,Sul,PFIZER/BIONTECH,633,591,42
Tio Hugo,432146,RS,Sul,JANSSEN,83,0,0
Tiradentes,316880,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3888,2611,1277
Tiradentes,316880,MG,Sudeste,BUTANTAN/SINOVAC,2215,1314,901
Tiradentes,316880,MG,Sudeste,PFIZER/BIONTECH,1494,1494,0
Tiradentes,316880,MG,Sudeste,JANSSEN,125,0,0
Tiradentes Do Sul,432147,RS,Sul,FIOCRUZ/ASTRAZENECA,3490,2224,1266
Tiradentes Do Sul,432147,RS,Sul,BUTANTAN/SINOVAC,2371,1188,1183
Tiradentes Do Sul,432147,RS,Sul,PFIZER/BIONTECH,566,500,66
Tiradentes Do Sul,432147,RS,Sul,JANSSEN,119,0,0
Tiros,316890,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3635,2173,1462
Tiros,316890,MG,Sudeste,BUTANTAN/SINOVAC,2498,1395,1103
Tiros,316890,MG,Sudeste,PFIZER/BIONTECH,1339,1279,60
Tiros,316890,MG,Sudeste,JANSSEN,87,0,0
Tobias Barreto,280740,SE,Nordeste,FIOCRUZ/ASTRAZENECA,19732,15245,4487
Tobias Barreto,280740,SE,Nordeste,BUTANTAN/SINOVAC,12068,6904,5164
Tobias Barreto,280740,SE,Nordeste,PFIZER/BIONTECH,7843,7780,63
Tobias Barreto,280740,SE,Nordeste,JANSSEN,1197,0,0
Tocantínia,172110,TO,Norte,BUTANTAN/SINOVAC,4409,2561,1848
Tocantínia,172110,TO,Norte,FIOCRUZ/ASTRAZENECA,1606,1091,515
Tocantínia,172110,TO,Norte,PFIZER/BIONTECH,125,122,3
Tocantínia,172110,TO,Norte,JANSSEN,65,0,0
Tocantinópolis,172120,TO,Norte,FIOCRUZ/ASTRAZENECA,7903,6569,1334
Tocantinópolis,172120,TO,Norte,BUTANTAN/SINOVAC,7451,4053,3398
Tocantinópolis,172120,TO,Norte,PFIZER/BIONTECH,1322,1322,0
Tocantinópolis,172120,TO,Norte,JANSSEN,357,0,0
Tocantins,316900,MG,Sudeste,FIOCRUZ/ASTRAZENECA,8214,5856,2358
Tocantins,316900,MG,Sudeste,BUTANTAN/SINOVAC,5342,2894,2448
Tocantins,316900,MG,Sudeste,PFIZER/BIONTECH,2846,2822,24
Tocantins,316900,MG,Sudeste,JANSSEN,273,0,0
Tocos Do Moji,316905,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2359,1547,812
Tocos Do Moji,316905,MG,Sudeste,BUTANTAN/SINOVAC,1550,868,682
Tocos Do Moji,316905,MG,Sudeste,PFIZER/BIONTECH,844,843,1
Tocos Do Moji,316905,MG,Sudeste,JANSSEN,68,0,0
Toledo,316910,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3085,1995,1090
Toledo,316910,MG,Sudeste,BUTANTAN/SINOVAC,2100,1198,902
Toledo,316910,MG,Sudeste,PFIZER/BIONTECH,1214,1214,0
Toledo,316910,MG,Sudeste,JANSSEN,122,0,0
Toledo,412770,PR,Sul,FIOCRUZ/ASTRAZENECA,62336,41373,20963
Toledo,412770,PR,Sul,PFIZER/BIONTECH,50625,49317,1308
Toledo,412770,PR,Sul,BUTANTAN/SINOVAC,39584,21150,18434
Toledo,412770,PR,Sul,JANSSEN,4352,4,6
Tomar Do Geru,280750,SE,Nordeste,BUTANTAN/SINOVAC,3535,2220,1315
Tomar Do Geru,280750,SE,Nordeste,FIOCRUZ/ASTRAZENECA,3356,2874,482
Tomar Do Geru,280750,SE,Nordeste,PFIZER/BIONTECH,972,971,1
Tomar Do Geru,280750,SE,Nordeste,JANSSEN,135,0,0
Tomazina,412780,PR,Sul,FIOCRUZ/ASTRAZENECA,4007,2814,1193
Tomazina,412780,PR,Sul,BUTANTAN/SINOVAC,2963,1629,1334
Tomazina,412780,PR,Sul,PFIZER/BIONTECH,1100,1099,1
Tomazina,412780,PR,Sul,JANSSEN,198,0,0
Tombos,316920,MG,Sudeste,FIOCRUZ/ASTRAZENECA,4491,3328,1163
Tombos,316920,MG,Sudeste,BUTANTAN/SINOVAC,2919,1560,1359
Tombos,316920,MG,Sudeste,PFIZER/BIONTECH,1155,1152,3
Tombos,316920,MG,Sudeste,JANSSEN,104,0,0
Tomé-Açu,150800,PA,Norte,FIOCRUZ/ASTRAZENECA,23215,18572,4643
Tomé-Açu,150800,PA,Norte,BUTANTAN/SINOVAC,9469,5810,3659
